date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2011-12-05,90161D,0,0,25,0
2011-12-05,90162A,0,0,25,0
2011-12-05,90162B,0,0,25,0
2011-12-05,90162C,0,0,25,0
2011-12-05,90162D,0,0,25,0
2011-12-05,90163A,0,0,25,0
2011-12-05,90163B,0,0,25,0
2011-12-05,90164A,0,0,25,0
2011-12-05,90164B,0,0,25,0
2011-12-05,90165A,0,0,25,0
2011-12-05,90165B,0,0,25,0
2011-12-05,90166,0,0,25,0
2011-12-05,90167,0,0,30,0
2011-12-05,90168,0,0,25,0
2011-12-05,90169,0,0,25,0
2011-12-05,90170,0,0,25,0
2011-12-05,90171,0,0,25,0
2011-12-05,90173,0,0,25,0
2011-12-05,90174,0,0,25,0
2011-12-05,90175A,0,0,21,0
2011-12-05,90175B,0,0,21,0
2011-12-05,90175C,0,0,21,0
2011-12-05,90175D,0,0,25,0
2011-12-05,90176A,0,0,25,0
2011-12-05,90176B,0,0,25,0
2011-12-05,90176C,0,0,25,0
2011-12-05,90176D,0,0,25,0
2011-12-05,90176E,0,0,25,0
2011-12-05,90177A,0,0,25,0
2011-12-05,90177B,0,0,25,0
2011-12-05,90177C,0,0,25,0
2011-12-05,90177D,0,0,25,0
2011-12-05,90177E,0,0,25,0
2011-12-05,90178A,0,0,21,0
2011-12-05,90178B,0,0,21,0
2011-12-05,90179A,0,0,25,0
2011-12-05,90179B,0,0,25,0
2011-12-05,90179C,0,0,25,0
2011-12-05,90180A,0,0,25,0
2011-12-05,90180B,0,0,25,0
2011-12-05,90181A,0,0,21,0
2011-12-05,90181B,0,0,21,0
2011-12-05,90181C,0,0,21,0
2011-12-05,90182A,0,0,25,0
2011-12-05,90182B,0,0,25,0
2011-12-05,90182C,0,0,25,0
2011-12-05,90183A,0,0,25,0
2011-12-05,90183B,0,0,25,0
2011-12-05,90183C,0,0,25,0
2011-12-05,90184A,0,0,25,0
2011-12-05,90184B,0,0,25,0
2011-12-05,90184C,0,0,25,0
2011-12-05,90185A,0,0,25,0
2011-12-05,90185B,0,0,25,0
2011-12-05,90185C,0,0,25,0
2011-12-05,90185D,0,0,25,0
2011-12-05,90186A,0,0,25,0
2011-12-05,90186B,0,0,25,0
2011-12-05,90187A,0,0,25,0
2011-12-05,90187B,0,0,25,0
2011-12-05,90188,0,0,25,0
2011-12-05,90189A,0,0,25,0
2011-12-05,90189B,0,0,25,0
2011-12-05,90190A,0,0,25,0
2011-12-05,90190B,0,0,25,0
2011-12-05,90190C,0,0,25,0
2011-12-05,90191,0,0,25,0
2011-12-05,90192,0,0,25,0
2011-12-05,90194,0,0,25,0
2011-12-05,90195A,0,0,25,0
2011-12-05,90195B,0,0,25,0
2011-12-05,90196A,0,0,25,0
2011-12-05,90196B,0,0,25,0
2011-12-05,90197B,0,0,21,0
2011-12-05,90197D,0,0,21,0
2011-12-05,90198A,0,0,25,0
2011-12-05,90198B,0,0,25,0
2011-12-05,90199A,0,0,21,0
2011-12-05,90199B,0,0,21,0
2011-12-05,90199C,0,0,21,0
2011-12-05,90199D,0,0,21,0
2011-12-05,90200A,0,0,30,0
2011-12-05,90200B,0,0,30,0
2011-12-05,90200C,0,0,30,0
2011-12-05,90200D,0,0,30,0
2011-12-05,90200E,0,0,30,0
2011-12-05,90201A,0,0,25,0
2011-12-05,90201B,0,0,25,0
2011-12-05,90201C,0,0,25,0
2011-12-05,90201D,0,0,25,0
2011-12-05,90202A,0,0,25,0
2011-12-05,90202B,0,0,25,0
2011-12-05,90202C,0,0,25,0
2011-12-05,90202D,0,0,25,0
2011-12-05,90203,0,0,25,0
2011-12-05,90204,0,0,25,0
2011-12-05,90205A,0,0,25,0
2011-12-05,90205C,0,0,25,0
2011-12-05,90206A,0,0,25,0
2011-12-05,90206C,0,0,25,0
2011-12-05,90208,0,0,25,0
2011-12-05,90209A,0,0,21,0
2011-12-05,90209B,0,0,21,0
2011-12-05,90209C,0,0,21,0
2011-12-05,90210A,0,0,25,0
2011-12-05,90210B,0,0,25,0
2011-12-05,90210C,0,0,25,0
2011-12-05,90210D,0,0,25,0
2011-12-05,90211A,0,0,25,0
2011-12-05,90211B,0,0,25,0
2011-12-05,90212B,0,0,25,0
2011-12-05,90212C,0,0,25,0
2011-12-05,90214A,0,0,25,0
2011-12-05,90214B,0,0,25,0
2011-12-05,90214C,0,0,25,0
2011-12-05,90214D,0,0,25,0
2011-12-05,90214E,0,0,25,0
2011-12-05,90214F,0,0,25,0
2011-12-05,90214G,0,0,25,0
2011-12-05,90214H,0,0,25,0
2011-12-05,90214I,0,0,25,0
2011-12-05,90214J,0,0,25,0
2011-12-05,90214K,0,0,25,0
2011-12-05,90214L,0,0,25,0
2011-12-05,90214M,0,0,25,0
2011-12-05,90214N,0,0,25,0
2011-12-05,90214O,0,0,25,0
2011-12-05,90214P,0,0,25,0
2011-12-05,90214R,0,0,25,0
2011-12-05,90214S,0,0,25,0
2011-12-05,90214T,0,0,25,0
2011-12-05,90214U,0,0,25,0
2011-12-05,90214V,0,0,25,0
2011-12-05,90214W,0,0,25,0
2011-12-05,90214Y,0,0,25,0
2011-12-05,90214Z,0,0,25,0
2011-12-05,DCGS0003,0,0,21,0
2011-12-05,DCGS0004,0,0,35,0
2011-12-05,DCGS0037,0,0,25,0
2011-12-05,DCGS0041,0,0,14,0
2011-12-05,DCGS0044,0,0,25,0
2011-12-05,DCGS0058,0,0,25,0
2011-12-05,DCGS0062,0,0,25,0
2011-12-05,DCGS0066N,0,0,25,0
2011-12-05,DCGS0068,0,0,25,0
2011-12-05,DCGS0069,0,0,25,0
2011-12-05,DCGS0070,0,0,25,0
2011-12-05,DCGS0072,0,0,25,0
2011-12-05,DCGS0075,0,0,25,0
2011-12-05,DCGS0076,0,0,21,0
2011-12-05,GIFT_0001_10,0,0,25,0
2011-12-05,GIFT_0001_20,0,0,25,0
2011-12-05,GIFT_0001_30,0,0,25,0
2011-12-05,GIFT_0001_40,0,0,25,0
2011-12-05,GIFT_0001_50,0,0,25,0
2011-12-05,GIFT_0001_70,0,0,25,0
2011-12-05,GIFT_0001_80,0,0,25,0
